,Airline,Flight Number,Date of Departure,From,To,Duration,Total Stops,Price
2192,AirAsia,I5-741,Dec 05,Delhi,Pune,04h 10m,1-stop,"9,946"
2193,Indigo,6E- 788,Dec 05,Delhi,Pune,02h 00m,non-stop,"10,470"
2194,Indigo,6E-2038,Dec 05,Delhi,Pune,06h 10m,1-stop,"10,470"
2195,Indigo,6E-2076,Dec 05,Delhi,Pune,08h 25m,1-stop,"10,470"
2196,Indigo,6E- 607,Dec 05,Delhi,Pune,06h 15m,1-stop,"10,575"
2197,Indigo,6E- 926,Dec 05,Delhi,Pune,10h 00m,1-stop,"10,575"
2198,Indigo,6E-2042,Dec 05,Delhi,Pune,08h 10m,1-stop,"10,890"
2199,Indigo,6E-2168,Dec 05,Delhi,Pune,07h 15m,1-stop,"10,943"
2200,Indigo,6E-2769,Dec 05,Delhi,Pune,02h 05m,non-stop,"10,995"
2201,Indigo,6E-2478,Dec 05,Delhi,Pune,06h 25m,1-stop,"11,625"
2202,Indigo,6E-2147,Dec 05,Delhi,Pune,08h 35m,1-stop,"11,625"
2203,GO FIRST,G8- 717,Dec 05,Delhi,Pune,06h 50m,1-stop,"11,651"
2204,Indigo,6E-2331,Dec 05,Delhi,Pune,08h 10m,1-stop,"11,783"
2205,Indigo,6E- 552,Dec 05,Delhi,Pune,07h 00m,1-stop,"11,993"
2206,Indigo,6E-2348,Dec 05,Delhi,Pune,10h 20m,1-stop,"12,360"
2207,AirAsia,I5-740,Dec 05,Delhi,Pune,06h 25m,1-stop,"12,938"
2208,Air India,AI-849,Dec 05,Delhi,Pune,02h 10m,non-stop,"12,570"
2209,Indigo,6E-2006,Dec 05,Delhi,Pune,05h 05m,1-stop,"13,568"
2210,Indigo,6E-2023,Dec 05,Delhi,Pune,08h 55m,1-stop,"13,568"
2211,Indigo,6E- 546,Dec 05,Delhi,Pune,10h 55m,1-stop,"13,883"
2212,Indigo,6E-2005,Dec 05,Delhi,Pune,05h 15m,1-stop,"14,198"
2213,GO FIRST,G8- 119,Dec 05,Delhi,Pune,12h 10m,1-stop,"14,199"
2214,GO FIRST,G8-2513,Dec 05,Delhi,Pune,02h 05m,non-stop,"14,250"
2215,Air India,AI-531,Dec 05,Delhi,Pune,16h 20m,1-stop,"14,618"
2216,Indigo,6E- 967,Dec 05,Delhi,Pune,05h 20m,1-stop,"15,143"
2217,Air India,AI-624,Dec 05,Delhi,Pune,40h 30m,2+-stop,"15,038"
2218,Air India,AI-868,Dec 05,Delhi,Pune,41h 30m,2+-stop,"15,038"
2219,Indigo,6E- 505,Dec 05,Delhi,Pune,05h 10m,1-stop,"15,563"
2220,Indigo,6E-5163,Dec 05,Delhi,Pune,08h 00m,1-stop,"15,563"
2221,AirAsia,I5-768,Dec 05,Delhi,Pune,01h 55m,non-stop,"15,720"
2222,Air India,AI-441,Dec 05,Delhi,Pune,41h 40m,2+-stop,"15,458"
2223,Air India,AI-805,Dec 05,Delhi,Pune,39h 30m,2+-stop,"15,878"
2224,Indigo,6E- 198,Dec 05,Delhi,Pune,08h 35m,1-stop,"16,613"
2225,Air India,AI-861,Dec 05,Delhi,Pune,18h 45m,1-stop,"16,298"
2226,Air India,AI-624,Dec 05,Delhi,Pune,41h 05m,2+-stop,"16,813"
2227,Air India,AI-868,Dec 05,Delhi,Pune,42h 05m,2+-stop,"16,813"
2228,Indigo,6E-6205,Dec 05,Delhi,Pune,10h 05m,1-stop,"17,453"
2229,Air India,AI-441,Dec 05,Delhi,Pune,42h 15m,2+-stop,"17,233"
2230,Air India,AI-865,Dec 05,Delhi,Pune,24h 50m,2+-stop,"17,348"
2231,Air India,AI-678,Dec 05,Delhi,Pune,26h 30m,2+-stop,"17,348"
2232,Air India,AI-665,Dec 05,Delhi,Pune,27h 30m,2+-stop,"17,348"
2233,Air India,AI-887,Dec 05,Delhi,Pune,28h 30m,2+-stop,"17,348"
2234,Air India,AI-805,Dec 05,Delhi,Pune,40h 05m,2+-stop,"17,653"
2235,SpiceJet,SG-3281,Dec 05,Kolkata,Delhi,06h 10m,1-stop,"6,173"
2236,SpiceJet,SG-8264,Dec 05,Kolkata,Delhi,02h 30m,non-stop,"6,486"
2237,SpiceJet,SG-8130,Dec 05,Kolkata,Delhi,02h 40m,non-stop,"6,486"
2238,GO FIRST,G8- 227,Dec 06,Kolkata,Delhi,02h 30m,non-stop,"6,488"
2239,GO FIRST,G8- 102,Dec 06,Kolkata,Delhi,02h 35m,non-stop,"6,488"
2240,Indigo,6E-2127,Dec 06,Kolkata,Delhi,02h 30m,non-stop,"6,489"
2241,Indigo,6E-2474,Dec 06,Kolkata,Delhi,02h 30m,non-stop,"6,489"
2242,Indigo,6E- 854,Dec 06,Kolkata,Delhi,02h 30m,non-stop,"6,489"
2243,Indigo,6E- 404,Dec 06,Kolkata,Delhi,02h 30m,non-stop,"6,489"
2244,Indigo,6E- 898,Dec 06,Kolkata,Delhi,02h 30m,non-stop,"6,489"
2245,Indigo,6E- 224,Dec 06,Kolkata,Delhi,02h 30m,non-stop,"6,489"
2246,Indigo,6E-2009,Dec 06,Kolkata,Delhi,02h 30m,non-stop,"6,489"
2247,Indigo,6E-6324,Dec 06,Kolkata,Delhi,02h 35m,non-stop,"6,489"
2248,Indigo,6E-2008,Dec 06,Kolkata,Delhi,02h 35m,non-stop,"6,489"
2249,Vistara,UK-706,Dec 06,Kolkata,Delhi,02h 20m,non-stop,"6,489"
2250,Vistara,UK-720,Dec 06,Kolkata,Delhi,02h 25m,non-stop,"6,489"
2251,Vistara,UK-708,Dec 06,Kolkata,Delhi,02h 25m,non-stop,"6,489"
2252,Indigo,6E- 895,Dec 06,Kolkata,Delhi,04h 05m,1-stop,"6,487"
2253,Indigo,6E- 895,Dec 06,Kolkata,Delhi,04h 35m,1-stop,"6,487"
2254,Indigo,6E-6917,Dec 06,Kolkata,Delhi,05h 25m,1-stop,"6,487"
2255,Indigo,6E-6785,Dec 06,Kolkata,Delhi,06h 40m,1-stop,"6,487"
2256,Indigo,6E-6917,Dec 06,Kolkata,Delhi,06h 50m,1-stop,"6,487"
2257,Indigo,6E-6917,Dec 06,Kolkata,Delhi,07h 20m,1-stop,"6,487"
2258,Indigo,6E- 892,Dec 06,Kolkata,Delhi,07h 40m,1-stop,"6,487"
2259,Indigo,6E-6488,Dec 06,Kolkata,Delhi,09h 25m,1-stop,"6,487"
2260,Indigo,6E-6785,Dec 06,Kolkata,Delhi,10h 50m,1-stop,"6,487"
2261,Indigo,6E- 715,Dec 06,Kolkata,Delhi,11h 25m,1-stop,"6,487"
2262,GO FIRST,G8- 298,Dec 06,Kolkata,Delhi,06h 30m,1-stop,"6,488"
2263,GO FIRST,G8- 537,Dec 06,Kolkata,Delhi,07h 05m,1-stop,"6,488"
2264,GO FIRST,G8- 792,Dec 06,Kolkata,Delhi,07h 35m,1-stop,"6,488"
2265,GO FIRST,G8- 512,Dec 06,Kolkata,Delhi,07h 40m,1-stop,"6,488"
2266,GO FIRST,G8- 519,Dec 06,Kolkata,Delhi,08h 00m,1-stop,"6,488"
2267,GO FIRST,G8- 519,Dec 06,Kolkata,Delhi,09h 10m,1-stop,"6,488"
2268,GO FIRST,G8- 298,Dec 06,Kolkata,Delhi,10h 20m,1-stop,"6,488"
2269,GO FIRST,G8- 512,Dec 06,Kolkata,Delhi,11h 15m,1-stop,"6,488"
2270,GO FIRST,G8- 789,Dec 06,Kolkata,Delhi,11h 50m,1-stop,"6,488"
2271,GO FIRST,G8- 512,Dec 06,Kolkata,Delhi,13h 30m,1-stop,"6,488"
2272,GO FIRST,G8- 519,Dec 06,Kolkata,Delhi,15h 20m,1-stop,"6,488"
2273,GO FIRST,G8- 512,Dec 06,Kolkata,Delhi,15h 40m,1-stop,"6,488"
2274,GO FIRST,G8- 789,Dec 06,Kolkata,Delhi,15h 50m,1-stop,"6,488"
2275,GO FIRST,G8- 393,Dec 06,Kolkata,Delhi,16h 00m,1-stop,"6,488"
2276,AirAsia,I5-552,Dec 06,Kolkata,Delhi,02h 25m,non-stop,"6,490"
2277,AirAsia,I5-547,Dec 06,Kolkata,Delhi,02h 25m,non-stop,"6,490"
2278,AirAsia,I5-830,Dec 06,Kolkata,Delhi,02h 30m,non-stop,"6,490"
2279,Air India,AI-763,Dec 06,Kolkata,Delhi,02h 15m,non-stop,"6,489"
2280,Air India,AI-770,Dec 06,Kolkata,Delhi,02h 15m,non-stop,"6,489"
2281,Air India,AI-402,Dec 06,Kolkata,Delhi,02h 30m,non-stop,"6,489"
2282,AirAsia,I5-582,Dec 06,Kolkata,Delhi,05h 50m,1-stop,"6,487"
2283,AirAsia,I5-541,Dec 06,Kolkata,Delhi,06h 25m,1-stop,"6,487"
2284,AirAsia,I5-588,Dec 06,Kolkata,Delhi,07h 20m,1-stop,"6,487"
2285,AirAsia,I5-582,Dec 06,Kolkata,Delhi,08h 45m,1-stop,"6,487"
2286,AirAsia,I5-991,Dec 06,Kolkata,Delhi,08h 45m,1-stop,"6,487"
2287,AirAsia,I5-583,Dec 06,Kolkata,Delhi,09h 05m,2+-stop,"6,487"
2288,AirAsia,I5-541,Dec 06,Kolkata,Delhi,10h 05m,1-stop,"6,487"
2289,AirAsia,I5-991,Dec 06,Kolkata,Delhi,10h 40m,1-stop,"6,487"
2290,AirAsia,I5-2991,Dec 06,Kolkata,Delhi,11h 20m,1-stop,"6,487"
2291,AirAsia,I5-1563,Dec 06,Kolkata,Delhi,13h 10m,2+-stop,"6,487"
2292,AirAsia,I5-588,Dec 06,Kolkata,Delhi,13h 20m,1-stop,"6,487"
2293,AirAsia,I5-2473,Dec 06,Kolkata,Delhi,13h 30m,1-stop,"6,487"
2294,AirAsia,I5-2473,Dec 06,Kolkata,Delhi,16h 15m,1-stop,"6,487"
2295,AirAsia,I5-2991,Dec 06,Kolkata,Delhi,16h 30m,1-stop,"6,487"
2296,AirAsia,I5-991,Dec 06,Kolkata,Delhi,16h 40m,1-stop,"6,487"
2297,AirAsia,I5-1563,Dec 06,Kolkata,Delhi,18h 20m,2+-stop,"6,487"
2298,Indigo,6E- 394,Dec 06,Kolkata,Delhi,06h 10m,1-stop,"6,978"
2299,Indigo,6E- 751,Dec 06,Kolkata,Delhi,06h 20m,1-stop,"6,978"
2300,Indigo,6E-6488,Dec 06,Kolkata,Delhi,06h 55m,1-stop,"6,978"
2301,Indigo,6E-6891,Dec 06,Kolkata,Delhi,07h 25m,1-stop,"6,978"
2302,Indigo,6E- 875,Dec 06,Kolkata,Delhi,07h 55m,1-stop,"6,978"
2303,Indigo,6E-7561,Dec 06,Kolkata,Delhi,08h 10m,1-stop,"6,978"
2304,Indigo,6E- 394,Dec 06,Kolkata,Delhi,08h 20m,1-stop,"6,978"
2305,Indigo,6E- 715,Dec 06,Kolkata,Delhi,09h 15m,1-stop,"6,978"
2306,Indigo,6E-2516,Dec 06,Kolkata,Delhi,02h 30m,non-stop,"7,119"
2307,SpiceJet,SG-3229,Dec 06,Kolkata,Delhi,23h 40m,1-stop,"7,118"
2308,Vistara,UK-778,Dec 06,Kolkata,Delhi,02h 25m,non-stop,"7,224"
2309,Indigo,6E- 599,Dec 06,Kolkata,Delhi,02h 25m,non-stop,"7,434"
2310,Indigo,6E-7264,Dec 06,Kolkata,Delhi,05h 15m,1-stop,"7,469"
2311,Indigo,6E-7234,Dec 06,Kolkata,Delhi,06h 25m,1-stop,"7,469"
2312,Indigo,6E- 811,Dec 06,Kolkata,Delhi,07h 05m,1-stop,"7,469"
2313,Indigo,6E-7583,Dec 06,Kolkata,Delhi,10h 00m,1-stop,"7,469"
2314,Indigo,6E- 811,Dec 06,Kolkata,Delhi,10h 05m,1-stop,"7,469"
2315,Indigo,6E- 856,Dec 06,Kolkata,Delhi,05h 40m,1-stop,"7,960"
2316,Indigo,6E-7623,Dec 06,Kolkata,Delhi,08h 15m,1-stop,"8,450"
2317,Air India,AI-768,Dec 06,Kolkata,Delhi,02h 30m,non-stop,"8,169"
2318,Indigo,6E-7583,Dec 06,Kolkata,Delhi,06h 20m,1-stop,"8,942"
2319,Indigo,6E- 375,Dec 06,Kolkata,Delhi,06h 20m,1-stop,"8,957"
2320,AirAsia,I5-319,Dec 06,Kolkata,Delhi,13h 40m,2+-stop,"8,931"
2321,Air India,AI-674,Dec 06,Kolkata,Delhi,11h 45m,1-stop,"9,534"
2322,Air India,AI-674,Dec 06,Kolkata,Delhi,11h 15m,1-stop,"9,954"
2323,SpiceJet,SG-4027,Dec 06,Kolkata,Delhi,08h 00m,1-stop,"10,740"
2324,Air India,AI-743,Dec 06,Kolkata,Delhi,05h 35m,1-stop,"11,152"
2325,Air India,AI-745,Dec 06,Kolkata,Delhi,21h 20m,1-stop,"11,152"
2326,Air India,AI-9745,Dec 06,Kolkata,Delhi,12h 10m,1-stop,"11,214"
2327,Air India,AI-9745,Dec 06,Kolkata,Delhi,11h 40m,1-stop,"11,634"
2328,Air India,AI-729,Dec 06,Kolkata,Delhi,12h 15m,1-stop,"11,844"
2329,Air India,AI-9755,Dec 06,Kolkata,Delhi,14h 20m,1-stop,"11,844"
2330,Air India,AI-9741,Dec 06,Kolkata,Delhi,16h 10m,1-stop,"11,844"
2331,Air India,AI-526,Dec 06,Kolkata,Delhi,28h 00m,1-stop,"12,054"
2332,Air India,AI-526,Dec 06,Kolkata,Delhi,13h 45m,1-stop,"12,894"
2333,Air India,AI-674,Dec 06,Kolkata,Delhi,11h 05m,1-stop,"13,042"
2334,Vistara,UK-772,Dec 06,Kolkata,Delhi,06h 30m,1-stop,"13,524"
2335,Vistara,UK-772,Dec 06,Kolkata,Delhi,09h 15m,1-stop,"13,524"
2336,Vistara,UK-772,Dec 06,Kolkata,Delhi,10h 15m,1-stop,"13,524"
2337,Vistara,UK-772,Dec 06,Kolkata,Delhi,11h 30m,1-stop,"13,524"
2338,Vistara,UK-772,Dec 06,Kolkata,Delhi,12h 35m,1-stop,"13,524"
2339,Vistara,UK-772,Dec 06,Kolkata,Delhi,13h 45m,1-stop,"13,524"
2340,Vistara,UK-772,Dec 06,Kolkata,Delhi,14h 30m,1-stop,"13,524"
2341,Air India,AI-729,Dec 06,Kolkata,Delhi,08h 50m,1-stop,"13,209"
2342,Air India,AI-9755,Dec 06,Kolkata,Delhi,10h 55m,1-stop,"13,209"
2343,Air India,AI-9741,Dec 06,Kolkata,Delhi,12h 45m,1-stop,"13,209"
2344,Vistara,UK-776,Dec 06,Kolkata,Delhi,06h 35m,1-stop,"13,629"
2345,Vistara,UK-776,Dec 06,Kolkata,Delhi,07h 20m,1-stop,"13,629"
2346,Vistara,UK-772,Dec 06,Kolkata,Delhi,07h 40m,1-stop,"13,629"
2347,Vistara,UK-774,Dec 06,Kolkata,Delhi,11h 30m,1-stop,"13,629"
2348,Vistara,UK-774,Dec 06,Kolkata,Delhi,12h 00m,1-stop,"13,629"
2349,Vistara,UK-774,Dec 06,Kolkata,Delhi,14h 25m,1-stop,"13,629"
2350,Vistara,UK-776,Dec 06,Kolkata,Delhi,14h 30m,1-stop,"13,629"
2351,Vistara,UK-776,Dec 06,Kolkata,Delhi,15h 00m,1-stop,"13,629"
2352,Vistara,UK-774,Dec 06,Kolkata,Delhi,16h 05m,1-stop,"13,629"
2353,Vistara,UK-776,Dec 06,Kolkata,Delhi,17h 25m,1-stop,"13,629"
2354,Vistara,UK-774,Dec 06,Kolkata,Delhi,17h 30m,1-stop,"13,629"
2355,Vistara,UK-774,Dec 06,Kolkata,Delhi,17h 55m,1-stop,"13,629"
2356,Vistara,UK-774,Dec 06,Kolkata,Delhi,20h 20m,1-stop,"13,629"
2357,Vistara,UK-774,Dec 06,Kolkata,Delhi,21h 30m,1-stop,"13,629"
2358,Vistara,UK-774,Dec 06,Kolkata,Delhi,23h 05m,1-stop,"13,629"
2359,Air India,AI-526,Dec 06,Kolkata,Delhi,18h 50m,1-stop,"13,314"
2360,Air India,AI-526,Dec 06,Kolkata,Delhi,23h 30m,1-stop,"13,314"
2361,Vistara,UK-774,Dec 06,Kolkata,Delhi,13h 05m,1-stop,"13,734"
2362,Vistara,UK-776,Dec 06,Kolkata,Delhi,16h 05m,1-stop,"13,734"
2363,Air India,AI-765,Dec 06,Kolkata,Delhi,15h 35m,1-stop,"13,944"
2364,Air India,AI-765,Dec 06,Kolkata,Delhi,19h 45m,1-stop,"13,944"
2365,Air India,AI-765,Dec 06,Kolkata,Delhi,26h 35m,1-stop,"14,364"
2366,Vistara,UK-772,Dec 06,Kolkata,Delhi,30h 05m,1-stop,"14,720"
2367,Vistara,UK-772,Dec 06,Kolkata,Delhi,30h 05m,1-stop,"14,720"
2368,Vistara,UK-772,Dec 06,Kolkata,Delhi,33h 25m,1-stop,"14,720"
2369,Vistara,UK-774,Dec 06,Kolkata,Delhi,19h 55m,1-stop,"14,898"
2370,Vistara,UK-776,Dec 06,Kolkata,Delhi,22h 55m,1-stop,"14,898"
2371,Vistara,UK-774,Dec 06,Kolkata,Delhi,23h 15m,1-stop,"14,898"
2372,Vistara,UK-776,Dec 06,Kolkata,Delhi,26h 15m,1-stop,"14,898"
2373,Air India,AI-674,Dec 06,Kolkata,Delhi,21h 30m,1-stop,"14,827"
2374,Air India,AI-676,Dec 06,Kolkata,Delhi,08h 35m,1-stop,"14,889"
2375,Air India,AI-676,Dec 06,Kolkata,Delhi,09h 40m,1-stop,"14,889"
2376,Air India,AI-676,Dec 06,Kolkata,Delhi,10h 45m,1-stop,"14,889"
2377,Air India,AI-676,Dec 06,Kolkata,Delhi,11h 35m,1-stop,"14,889"
2378,Air India,AI-676,Dec 06,Kolkata,Delhi,13h 50m,1-stop,"14,889"
2379,Air India,AI-773,Dec 06,Kolkata,Delhi,16h 15m,1-stop,"14,889"
2380,Air India,AI-773,Dec 06,Kolkata,Delhi,17h 20m,1-stop,"14,889"
2381,Air India,AI-773,Dec 06,Kolkata,Delhi,18h 15m,1-stop,"14,889"
2382,Air India,AI-773,Dec 06,Kolkata,Delhi,19h 20m,1-stop,"14,889"
2383,Air India,AI-773,Dec 06,Kolkata,Delhi,25h 20m,1-stop,"14,889"
2384,Air India,AI-773,Dec 06,Kolkata,Delhi,26h 25m,1-stop,"14,889"
2385,Air India,AI-773,Dec 06,Kolkata,Delhi,27h 30m,1-stop,"14,889"
2386,Air India,AI-771,Dec 06,Kolkata,Delhi,06h 25m,1-stop,"15,204"
2387,Air India,AI-771,Dec 06,Kolkata,Delhi,09h 45m,1-stop,"15,204"
2388,Air India,AI-676,Dec 06,Kolkata,Delhi,35h 20m,1-stop,"15,974"
2389,Air India,AI-773,Dec 06,Kolkata,Delhi,30h 10m,1-stop,"15,995"
2390,Air India,AI-676,Dec 06,Kolkata,Delhi,34h 45m,1-stop,"16,919"
2391,Air India,AI-676,Dec 06,Kolkata,Delhi,13h 25m,1-stop,"17,339"
2392,Vistara,UK-772,Dec 06,Kolkata,Delhi,11h 10m,1-stop,"17,996"
2393,Vistara,UK-772,Dec 06,Kolkata,Delhi,12h 00m,1-stop,"17,996"
2394,Vistara,UK-772,Dec 06,Kolkata,Delhi,13h 20m,1-stop,"17,996"
2395,Vistara,UK-772,Dec 06,Kolkata,Delhi,13h 20m,1-stop,"17,996"
2396,GO FIRST,G8- 532,Dec 06,Kolkata,Delhi,12h 45m,1-stop,"19,493"
2397,GO FIRST,G8- 532,Dec 06,Kolkata,Delhi,08h 55m,1-stop,"22,433"
2398,GO FIRST,G8- 383,Dec 06,Mumbai,Bangalore,01h 35m,non-stop,"5,102"
2399,GO FIRST,G8- 398,Dec 06,Mumbai,Bangalore,01h 45m,non-stop,"5,102"
2400,GO FIRST,G8- 325,Dec 06,Mumbai,Bangalore,01h 45m,non-stop,"5,102"
2401,Indigo,6E-5316,Dec 07,Mumbai,Bangalore,01h 35m,non-stop,"5,103"
2402,Indigo,6E-6463,Dec 07,Mumbai,Bangalore,01h 35m,non-stop,"5,103"
2403,Indigo,6E-5338,Dec 07,Mumbai,Bangalore,01h 35m,non-stop,"5,103"
2404,Indigo,6E-5391,Dec 07,Mumbai,Bangalore,01h 35m,non-stop,"5,103"
2405,Indigo,6E-6293,Dec 07,Mumbai,Bangalore,01h 40m,non-stop,"5,103"
2406,Indigo,6E- 219,Dec 07,Mumbai,Bangalore,01h 45m,non-stop,"5,103"
2407,Indigo,6E- 331,Dec 07,Mumbai,Bangalore,01h 45m,non-stop,"5,103"
2408,Indigo,6E- 112,Dec 07,Mumbai,Bangalore,01h 50m,non-stop,"5,103"
2409,Indigo,6E-5366,Dec 07,Mumbai,Bangalore,01h 50m,non-stop,"5,103"
2410,Indigo,6E-5204,Dec 07,Mumbai,Bangalore,01h 50m,non-stop,"5,103"
2411,Vistara,UK-863,Dec 07,Mumbai,Bangalore,01h 40m,non-stop,"5,103"
2412,Vistara,UK-853,Dec 07,Mumbai,Bangalore,01h 45m,non-stop,"5,103"
2413,Vistara,UK-849,Dec 07,Mumbai,Bangalore,01h 45m,non-stop,"5,103"
2414,Vistara,UK-865,Dec 07,Mumbai,Bangalore,01h 45m,non-stop,"5,103"
2415,Vistara,UK-845,Dec 07,Mumbai,Bangalore,01h 50m,non-stop,"5,103"
2416,Vistara,UK-851,Dec 07,Mumbai,Bangalore,01h 50m,non-stop,"5,103"
2417,Vistara,UK-857,Dec 07,Mumbai,Bangalore,01h 50m,non-stop,"5,103"
2418,GO FIRST,G8- 341,Dec 07,Mumbai,Bangalore,1.00h m,2+-stop,"5,100"
2419,GO FIRST,G8- 391,Dec 07,Mumbai,Bangalore,07h 55m,1-stop,"5,100"
2420,GO FIRST,G8-2508,Dec 07,Mumbai,Bangalore,08h 55m,1-stop,"5,100"
2421,GO FIRST,G8- 345,Dec 07,Mumbai,Bangalore,10h 00m,2+-stop,"5,100"
2422,GO FIRST,G8- 322,Dec 07,Mumbai,Bangalore,11h 25m,2+-stop,"5,100"
2423,GO FIRST,G8- 319,Dec 07,Mumbai,Bangalore,11h 30m,1-stop,"5,100"
2424,GO FIRST,G8- 341,Dec 07,Mumbai,Bangalore,12h 25m,2+-stop,"5,100"
2425,GO FIRST,G8- 327,Dec 07,Mumbai,Bangalore,13h 25m,1-stop,"5,100"
2426,GO FIRST,G8- 339,Dec 07,Mumbai,Bangalore,14h 40m,1-stop,"5,100"
2427,GO FIRST,G8- 329,Dec 07,Mumbai,Bangalore,15h 25m,1-stop,"5,100"
2428,GO FIRST,G8-2508,Dec 07,Mumbai,Bangalore,21h 20m,1-stop,"5,100"
2429,GO FIRST,G8- 345,Dec 07,Mumbai,Bangalore,22h 25m,2+-stop,"5,100"
2430,GO FIRST,G8- 322,Dec 07,Mumbai,Bangalore,23h 50m,2+-stop,"5,100"
2431,GO FIRST,G8- 364,Dec 07,Mumbai,Bangalore,04h 25m,1-stop,"5,102"
2432,GO FIRST,G8- 349,Dec 07,Mumbai,Bangalore,08h 35m,1-stop,"5,102"
2433,GO FIRST,G8- 306,Dec 07,Mumbai,Bangalore,10h 10m,1-stop,"5,102"
2434,GO FIRST,G8- 575,Dec 07,Mumbai,Bangalore,10h 15m,1-stop,"5,102"
2435,GO FIRST,G8- 363,Dec 07,Mumbai,Bangalore,12h 45m,1-stop,"5,102"
2436,GO FIRST,G8- 390,Dec 07,Mumbai,Bangalore,14h 05m,1-stop,"5,102"
2437,GO FIRST,G8- 520,Dec 07,Mumbai,Bangalore,14h 10m,1-stop,"5,102"
2438,GO FIRST,G8- 244,Dec 07,Mumbai,Bangalore,14h 15m,1-stop,"5,102"
2439,GO FIRST,G8- 511,Dec 07,Mumbai,Bangalore,14h 20m,1-stop,"5,102"
2440,GO FIRST,G8- 344,Dec 07,Mumbai,Bangalore,14h 30m,2+-stop,"5,102"
2441,AirAsia,I5-338,Dec 07,Mumbai,Bangalore,01h 45m,non-stop,"5,104"
2442,AirAsia,I5-1569,Dec 07,Mumbai,Bangalore,01h 55m,non-stop,"5,104"
2443,Air India,AI-639,Dec 07,Mumbai,Bangalore,01h 40m,non-stop,"5,103"
2444,Air India,AI-607,Dec 07,Mumbai,Bangalore,01h 45m,non-stop,"5,103"
2445,AirAsia,I5-620,Dec 07,Mumbai,Bangalore,03h 40m,1-stop,"5,101"
2446,AirAsia,I5-331,Dec 07,Mumbai,Bangalore,06h 15m,1-stop,"5,101"
2447,AirAsia,I5-471,Dec 07,Mumbai,Bangalore,08h 50m,1-stop,"5,101"
2448,AirAsia,I5-767,Dec 07,Mumbai,Bangalore,11h 25m,1-stop,"5,101"
2449,AirAsia,I5-330,Dec 07,Mumbai,Bangalore,13h 20m,1-stop,"5,101"
2450,AirAsia,I5-767,Dec 07,Mumbai,Bangalore,14h 20m,1-stop,"5,101"
2451,AirAsia,I5-330,Dec 07,Mumbai,Bangalore,15h 05m,1-stop,"5,101"
2452,AirAsia,I5-767,Dec 07,Mumbai,Bangalore,16h 15m,1-stop,"5,101"
2453,GO FIRST,G8- 317,Dec 07,Mumbai,Bangalore,01h 35m,non-stop,"5,680"
2454,SpiceJet,SG- 475,Dec 07,Mumbai,Bangalore,09h 15m,1-stop,"5,732"
2455,Indigo,6E- 236,Dec 07,Mumbai,Bangalore,01h 45m,non-stop,"5,838"
2456,AirAsia,I5-942,Dec 07,Mumbai,Bangalore,01h 40m,non-stop,"5,707"
2457,AirAsia,I5-620,Dec 07,Mumbai,Bangalore,16h 10m,1-stop,"7,176"
2458,Indigo,6E-6258,Dec 07,Mumbai,Bangalore,06h 25m,1-stop,"7,844"
2459,Indigo,6E-5209,Dec 07,Mumbai,Bangalore,04h 20m,1-stop,"7,991"
2460,Indigo,6E-5371,Dec 07,Mumbai,Bangalore,05h 10m,1-stop,"7,991"
2461,Indigo,6E-5359,Dec 07,Mumbai,Bangalore,06h 30m,1-stop,"7,991"
2462,Indigo,6E-6818,Dec 07,Mumbai,Bangalore,06h 35m,1-stop,"7,991"
2463,Indigo,6E-5209,Dec 07,Mumbai,Bangalore,07h 05m,1-stop,"7,991"
2464,Indigo,6E-5208,Dec 07,Mumbai,Bangalore,07h 55m,1-stop,"7,991"
2465,Indigo,6E-5221,Dec 07,Mumbai,Bangalore,03h 40m,1-stop,"8,043"
2466,Indigo,6E-5206,Dec 07,Mumbai,Bangalore,05h 55m,1-stop,"8,043"
2467,Indigo,6E-7292,Dec 07,Mumbai,Bangalore,06h 20m,1-stop,"8,096"
2468,Indigo,6E-6809,Dec 07,Mumbai,Bangalore,06h 10m,1-stop,"8,148"
2469,Vistara,UK-875,Dec 07,Mumbai,Bangalore,13h 30m,1-stop,"8,148"
2470,Vistara,UK-877,Dec 07,Mumbai,Bangalore,22h 05m,1-stop,"8,148"
2471,Vistara,UK-873,Dec 07,Mumbai,Bangalore,26h 30m,1-stop,"8,148"
2472,Vistara,UK-843,Dec 07,Mumbai,Bangalore,17h 30m,1-stop,"8,201"
2473,Indigo,6E-6818,Dec 07,Mumbai,Bangalore,04h 20m,1-stop,"8,253"
2474,Indigo,6E-5208,Dec 07,Mumbai,Bangalore,05h 40m,1-stop,"8,253"
2475,Indigo,6E-5217,Dec 07,Mumbai,Bangalore,06h 30m,1-stop,"8,253"
2476,Air India,AI-615,Dec 07,Mumbai,Bangalore,16h 30m,1-stop,"8,148"
2477,Indigo,6E-5217,Dec 07,Mumbai,Bangalore,04h 25m,1-stop,"8,568"
2478,Indigo,6E- 354,Dec 07,Mumbai,Bangalore,08h 00m,1-stop,"8,568"
2479,Air India,AI-685,Dec 07,Mumbai,Bangalore,17h 00m,1-stop,"8,463"
2480,Air India,AI-683,Dec 07,Mumbai,Bangalore,25h 30m,1-stop,"8,516"
2481,Indigo,6E-5307,Dec 07,Mumbai,Bangalore,05h 10m,1-stop,"8,883"
2482,Indigo,6E- 136,Dec 07,Mumbai,Bangalore,05h 30m,1-stop,"8,883"
